latitude,longitude,severity,hour_ist,event_cause,police_station,zone,requires_road_closure,on_corridor,event_type
12.8964784,77.720464,0.20441640378548898,6,vehicle_breakdown,Whitefield,Unknown,False,0,unplanned
12.9591587,77.6600696,0.6165488958990537,4,vehicle_breakdown,Jeevanbheemanagar,East Zone 2,False,1,unplanned
12.9064217,77.5804683,0.9076845425867509,11,vehicle_breakdown,J.P. Nagar,South Zone 1,True,1,unplanned
13.0303387,77.5871798,0.5897981072555205,8,vehicle_breakdown,Hebbala,North Zone 2,False,1,unplanned
13.0199617,77.7092517,0.5421388012618298,12,vehicle_breakdown,K.R. Pura,East Zone 2,True,0,unplanned
12.98380495,77.52899131,0.37553943217665614,14,vehicle_breakdown,Kamakshipalya,West Zone 2,False,1,unplanned
13.0496326,77.4944754,0.171608832807571,8,accident,Peenya,West Zone 1,False,0,unplanned
12.9986587,77.5843121,0.29876971608832803,14,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.2502567,77.7070167,0.05289589905362775,8,vehicle_breakdown,Devanahalli Airport,Unknown,False,0,unplanned
12.9694271,77.7006105,0.6098359621451104,2,construction,HAL Old Airport,East Zone 1,False,1,planned
12.971225,77.5063956,0.17155835962145113,14,accident,Jnanabharathi,West Zone 1,False,0,unplanned
12.971225,77.5063956,0.16898422712933756,14,accident,Jnanabharathi,West Zone 1,False,0,unplanned
12.971225,77.5063956,0.17105362776025237,14,accident,Jnanabharathi,West Zone 1,False,0,unplanned
12.9193469,77.6429512,0.41314195583596214,11,vehicle_breakdown,HSR Layout,South Zone 2,False,1,unplanned
13.004387,77.5840704,0.5760694006309148,1,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.0128968,77.5546325,0.6357287066246058,1,others,Malleshwaram,West Zone 2,False,1,unplanned
13.0112933,77.52895,0.2643280757097792,11,vehicle_breakdown,Rajajinagar,West Zone 1,False,0,unplanned
13.0494288,77.4947532,0.13077602523659307,8,vehicle_breakdown,Peenya,West Zone 1,False,0,unplanned
12.8973337,77.599845,0.6463785488958992,1,construction,J.P. Nagar,South Zone 2,False,1,planned
12.9400972,77.7473413,0.12981703470031544,12,vehicle_breakdown,Whitefield,East Zone 1,False,0,unplanned
13.03484,77.557342,0.15883911671924295,2,vehicle_breakdown,Yeshwanthpura,North Zone 2,False,0,unplanned
12.9695647,77.7006957,0.6109463722397477,2,construction,HAL Old Airport,East Zone 1,False,1,planned
13.0050133,77.685085,0.040681388012618294,2,others,K.R. Pura,East Zone 2,False,0,unplanned
13.0200101,77.7099626,0.5155899053627759,11,vehicle_breakdown,K.R. Pura,East Zone 2,True,0,unplanned
13.0370812,77.5418374,0.39709148264984223,1,vehicle_breakdown,Yeshwanthpura,West Zone 1,False,1,unplanned
13.0345827,77.5755233,0.1178044164037855,2,others,Kodigehalli,North Zone 2,False,0,unplanned
13.0239979,77.5541726,0.6463785488958992,3,others,Yeshwanthpura,North Zone 2,False,1,unplanned
12.9695046,77.7005611,0.6093312302839117,2,construction,HAL Old Airport,East Zone 1,False,1,planned
13.0422769,77.5484704,0.29458044164037855,15,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
13.0411509,77.545984,0.4274763406940063,14,others,Jalahalli,North Zone 2,False,1,unplanned
13.021378,77.5842667,0.3552492113564668,6,vehicle_breakdown,Sadashivanagar,North Zone 2,False,1,unplanned
13.0560892,77.4749277,0.315205047318612,14,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
12.9796057,77.5105862,0.11997476340694008,3,vehicle_breakdown,Jnanabharathi,West Zone 1,False,0,unplanned
12.9180359,77.5467202,0.34402523659305995,12,public_event,K.S. Layout,West Zone 1,False,0,planned
12.9994123,77.5843319,0.37993059936908513,0,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
12.9658108,77.65806,0.16610725552050473,0,vehicle_breakdown,Jeevanbheemanagar,Central Zone 1,False,0,unplanned
12.9039683,77.5105667,0.11073817034700316,1,vehicle_breakdown,Kengeri,West Zone 1,False,0,unplanned
13.0796571,77.5020024,0.10079495268138802,2,vehicle_breakdown,Chikkabanavara,Unknown,False,0,unplanned
12.9965713,77.683646,0.2930662460567823,3,pot_holes,Mahadevapura,East Zone 2,False,1,unplanned
12.9911376,77.5855515,0.6065047318611987,3,others,High ground,Central Zone 2,False,1,unplanned
13.0003798,77.6762968,0.44665615141955833,2,vehicle_breakdown,Banaswadi,East Zone 2,False,1,unplanned
12.9130048,77.5666863,0.5186309148264985,3,vehicle_breakdown,K.S. Layout,South Zone 1,False,1,unplanned
13.0416033,77.5468346,0.49904731861198737,2,others,Jalahalli,North Zone 2,False,1,unplanned
12.9985379,77.5844506,0.628460567823344,2,pot_holes,Sadashivanagar,West Zone 2,False,1,unplanned
12.999518,77.6743497,0.06319242902208203,6,vehicle_breakdown,Banaswadi,East Zone 2,False,0,unplanned
13.0736844,77.4397021,0.26145110410094635,1,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0260297,77.5803894,0.37976025236593064,3,construction,Sadashivanagar,West Zone 2,False,0,planned
13.2048991,77.634578,0.03997476340694007,4,others,Chikkajala,Unknown,False,0,unplanned
12.8578234,77.5891417,0.40799369085173504,8,accident,Hulimavu,South Zone 1,False,1,unplanned
13.039775,77.5434356,0.5948454258675079,8,others,Jalahalli,North Zone 2,False,1,unplanned
13.1729433,77.7302567,0.2735141955835962,6,vehicle_breakdown,Chikkajala,Unknown,False,0,unplanned
12.9987004,77.584156,0.4160694006309148,10,vehicle_breakdown,Sadashivanagar,Central Zone 2,False,1,unplanned
12.9351517,77.6909271,0.4642208201892744,6,vehicle_breakdown,HAL Old Airport,East Zone 1,False,1,unplanned
12.988794,77.4938951,0.4083470031545741,11,public_event,Kamakshipalya,West Zone 1,False,1,planned
12.8010411,77.7121231,0.05234069400630915,13,construction,No Police Station,Unknown,False,0,unplanned
12.8015592,77.7121308,0.04911041009463723,13,construction,No Police Station,Unknown,False,0,unplanned
12.861995,77.6598631,0.07293375394321766,10,vehicle_breakdown,Electronic City,South Zone 1,False,0,unplanned
13.09591716,77.56173962,0.0904479495268139,14,accident,Yelahanka,North Zone 2,False,0,unplanned
13.0489064,77.4968648,0.1754447949526814,0,accident,Chikkabanavara,North Zone 2,False,0,unplanned
12.9621751,77.630028,0.10962776025236594,11,vehicle_breakdown,Halasur,Central Zone 1,False,0,unplanned
12.99827828,77.66343478,0.3349589905362776,11,vehicle_breakdown,Banaswadi,Central Zone 1,False,1,unplanned
12.9970209,77.6641897,0.5556782334384858,10,vehicle_breakdown,Banaswadi,East Zone 2,False,1,unplanned
13.0574195,77.4729628,0.19568454258675083,11,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0728062,77.6022497,0.5340630914826499,6,construction,Hebbala,North Zone 1,True,0,planned
12.8983117,77.6055099,0.7197034700315458,13,public_event,Mico Layout,South Zone 2,True,0,planned
12.8819199,77.5504489,0.3656277602523659,13,construction,Thalagattapura,South Zone 1,False,0,planned
13.0027412,77.6796932,0.39865615141955835,1,vehicle_breakdown,K.R. Pura,East Zone 2,False,1,unplanned
12.9695891,77.7006312,0.6112996845425869,2,construction,HAL Old Airport,East Zone 1,False,1,planned
12.87567087,77.54369931,0.16494637223974765,2,accident,Thalagattapura,South Zone 1,False,0,unplanned
12.9693211,77.7012017,0.6100883280757099,2,construction,HAL Old Airport,East Zone 1,False,1,planned
13.0200175,77.5837123,0.3648391167192429,3,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.0891594,77.5960975,0.367968454258675,17,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
13.057345,77.4725633,0.13774132492113564,10,others,No Police Station,Unknown,False,0,unplanned
13.0600562,77.4632125,0.33014511041009464,2,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0574942,77.4725428,0.1411230283911672,10,others,No Police Station,Unknown,False,0,unplanned
12.936533,77.7038371,0.39379179810725556,2,water_logging,HAL Old Airport,Unknown,False,0,unplanned
13.0493257,77.645601,0.7305047318611988,1,construction,Hennuru,East Zone 2,True,0,planned
12.9524768,77.6997647,0.3124984227129337,2,vehicle_breakdown,HAL Old Airport,Unknown,False,1,unplanned
12.9856366,77.4863683,0.12678864353312305,2,vehicle_breakdown,Kamakshipalya,Unknown,False,0,unplanned
12.96753749,77.70197706,0.47905993690851734,0,vehicle_breakdown,HAL Old Airport,Unknown,False,1,unplanned
12.8689366,77.5363322,0.1363280757097792,2,vehicle_breakdown,Thalagattapura,Unknown,False,0,unplanned
13.0741677,77.6516608,0.3650220820189275,2,construction,Hennuru,Unknown,False,0,unplanned
13.0418082,77.5474239,0.49783596214511044,5,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
13.03221,77.58787,0.5935331230283911,8,others,Kodigehalli,North Zone 2,False,1,unplanned
12.9625796,77.5124517,0.14410094637223977,1,accident,Jnanabharathi,Unknown,False,0,unplanned
12.9696589,77.7006699,0.6110473186119875,2,construction,HAL Old Airport,East Zone 1,False,1,planned
13.02339,77.5848618,0.4783533123028391,7,vehicle_breakdown,R.T. Nagar,North Zone 2,False,1,unplanned
12.9424948,77.7466463,0.10044164037854891,15,vehicle_breakdown,Whitefield,East Zone 1,False,0,unplanned
13.1091483,77.60362,0.4006750788643533,2,vehicle_breakdown,Yelahanka,North Zone 2,False,1,unplanned
12.943155,77.7470803,0.23510410094637224,16,vehicle_breakdown,Whitefield,East Zone 1,False,0,unplanned
12.9459584,77.4693985,0.5794889589905363,18,vehicle_breakdown,Kengeri,Unknown,True,0,unplanned
13.0366858,77.5901,0.3192618296529968,12,others,Hebbala,North Zone 2,False,1,unplanned
13.0384993,77.5895607,0.31951419558359617,12,others,Hebbala,North Zone 2,False,1,unplanned
12.9694684,77.7006456,0.6097350157728707,2,construction,HAL Old Airport,East Zone 1,False,1,planned
12.989998,77.5031421,0.5759179810725552,14,procession,Kamakshipalya,West Zone 1,False,1,unplanned
13.0801789,77.5023143,0.06450473186119875,3,vehicle_breakdown,Chikkabanavara,Unknown,False,0,unplanned
13.1097617,77.6032733,0.39502208201892747,2,vehicle_breakdown,Yelahanka,North Zone 2,False,1,unplanned
13.0904756,77.60245,0.37829652996845425,2,construction,Yelahanka,North Zone 2,False,0,unplanned
13.0033728,77.5836623,0.513230283911672,1,vehicle_breakdown,Sadashivanagar,Unknown,False,1,unplanned
13.0477372,77.5008666,0.26331861198738166,17,vehicle_breakdown,Chikkabanavara,North Zone 2,False,0,unplanned
12.9872859,77.7368416,0.18210725552050475,3,vehicle_breakdown,Whitefield,Unknown,False,0,unplanned
13.0473723,77.5006138,0.24050473186119875,17,vehicle_breakdown,Peenya,West Zone 1,False,0,unplanned
12.9996421,77.5838816,0.5155520504731861,4,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.026383,77.5803894,0.3760252365930599,2,construction,Kodigehalli,North Zone 2,False,0,planned
13.0573983,77.4730383,0.2768958990536277,2,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
12.945192,77.4953199,0.352403785488959,1,others,Jnanabharathi,West Zone 1,False,0,unplanned
13.0436283,77.6022483,0.603173501577287,5,others,Hebbala,North Zone 1,False,1,unplanned
12.9093833,77.5496433,0.39379179810725556,4,construction,K.S. Layout,South Zone 1,False,0,planned
13.0493864,77.5942175,0.7621198738170348,1,vehicle_breakdown,Hebbala,North Zone 1,True,1,unplanned
12.9966168,77.5848161,0.36428391167192425,4,vehicle_breakdown,High ground,Central Zone 2,False,1,unplanned
12.9961799,77.5848005,0.4101135646687697,2,vehicle_breakdown,High ground,Central Zone 2,False,1,unplanned
12.9997059,77.5839711,0.3925488958990536,6,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.0472913,77.5007091,0.16822712933753944,3,vehicle_breakdown,Peenya,West Zone 1,False,0,unplanned
13.0459483,77.5808312,0.5792996845425868,4,vehicle_breakdown,Kodigehalli,North Zone 2,False,1,unplanned
13.0422533,77.6418933,0.32264353312302835,6,others,Hennuru,East Zone 2,False,1,unplanned
12.9146669,77.5658108,0.44443533123028384,4,vehicle_breakdown,Banashankari,South Zone 1,False,1,unplanned
12.9959693,77.6679126,0.6463785488958992,3,pot_holes,Mahadevapura,East Zone 2,False,1,unplanned
12.994761,77.6985778,0.39379179810725556,7,pot_holes,Mahadevapura,Unknown,False,0,unplanned
13.0010805,77.5947981,0.2597350157728706,4,congestion,R.T. Nagar,Central Zone 2,False,0,unplanned
13.0005223,77.6762205,0.2906435331230284,7,vehicle_breakdown,Banaswadi,Unknown,False,1,unplanned
13.0571847,77.5887835,0.39006309148264984,8,tree_fall,Kodigehalli,North Zone 1,True,0,unplanned
13.0054924,77.685631,0.1137665615141956,4,vehicle_breakdown,K.R. Pura,East Zone 2,False,0,unplanned
12.9407935,77.7470493,0.1126056782334385,5,vehicle_breakdown,Whitefield,East Zone 1,False,0,unplanned
13.013618,77.5542469,0.4355520504731861,5,public_event,Malleshwaram,West Zone 2,False,1,planned
13.1356101,77.6174033,0.5433627760252366,9,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
12.9901073,77.5050328,0.38593690851735013,9,vehicle_breakdown,Kamakshipalya,West Zone 1,False,1,unplanned
12.8721253,77.5939731,0.2888264984227129,8,road_conditions,Hulimavu,South Zone 1,False,1,unplanned
13.067594,77.4500109,0.2270788643533123,11,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0451205,77.5816009,0.2964984227129337,11,construction,Kodigehalli,Unknown,False,1,unplanned
13.0219463,77.5845518,0.5319558359621451,9,vehicle_breakdown,R.T. Nagar,Unknown,False,1,unplanned
13.0161856,77.7094731,0.04093375394321767,10,vehicle_breakdown,K.R. Pura,East Zone 2,False,0,unplanned
12.9982247,77.7580286,0.16656151419558363,0,vehicle_breakdown,Mahadevapura,East Zone 2,False,0,unplanned
12.990028,77.4871935,0.7259116719242902,10,public_event,Kamakshipalya,West Zone 1,True,0,planned
13.06494,77.6466017,0.16575394321766565,12,accident,Hennuru,Unknown,False,0,unplanned
13.0422496,77.5488461,0.3015457413249211,10,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
12.9033167,77.6261417,0.2066876971608833,13,vehicle_breakdown,Madiwala,Unknown,False,0,unplanned
13.04098,77.5453533,0.30886435331230283,10,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
13.0478149,77.554091,0.053198738170347,11,vehicle_breakdown,Jalahalli,North Zone 2,False,0,unplanned
13.043665,77.6027722,0.3217854889589905,11,vehicle_breakdown,Hebbala,North Zone 1,False,1,unplanned
12.99715,77.5839086,0.5182776025236594,4,vehicle_breakdown,Sheshadripuram,Central Zone 2,False,1,unplanned
13.0464401,77.5020975,0.2709400630914826,9,vehicle_breakdown,Peenya,West Zone 1,False,0,unplanned
13.0144455,77.5441129,0.028719242902208203,4,others,Rajajinagar,West Zone 1,False,0,unplanned
13.07936896,77.67621801,0.39379179810725556,10,vip_movement,Hennuru,Unknown,False,0,planned
13.0571787,77.4734718,0.20181703470031548,4,construction,No Police Station,Unknown,False,0,planned
12.9971467,77.5839069,0.5277160883280758,4,vehicle_breakdown,Sheshadripuram,Central Zone 2,False,1,unplanned
13.0411047,77.5455693,0.3150725552050473,7,others,Jalahalli,North Zone 2,False,1,unplanned
12.9787341,77.5153976,0.33610094637223975,8,vehicle_breakdown,Jnanabharathi,West Zone 1,False,0,unplanned
12.9693962,77.7007254,0.6098864353312303,2,construction,HAL Old Airport,Unknown,False,1,planned
12.9787559,77.5154071,0.3398359621451104,8,vehicle_breakdown,Jnanabharathi,West Zone 1,False,0,unplanned
12.9985035,77.5843447,0.45382334384858036,16,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.0014681,77.5253745,0.2748769716088328,10,vehicle_breakdown,Rajajinagar,West Zone 1,False,0,unplanned
13.0005648,77.757477,0.3117223974763407,0,vehicle_breakdown,Mahadevapura,East Zone 2,False,0,unplanned
13.0845542,77.5501542,0.16242271293375396,13,vehicle_breakdown,Yeshwanthpura,North Zone 2,False,0,unplanned
12.9857296,77.5265996,0.40541955835962146,14,vehicle_breakdown,Kamakshipalya,West Zone 2,False,1,unplanned
13.003475,77.5841612,0.36433438485804415,2,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.0001085,77.6762542,0.5863154574132492,0,vehicle_breakdown,Banaswadi,East Zone 2,False,1,unplanned
13.0593546,77.4646599,0.30036593059936906,2,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.1980941,77.708543,0.1511167192429022,16,accident,Devanahalli Airport,Unknown,False,0,unplanned
13.047344,77.570777,0.43509779179810726,2,vehicle_breakdown,Kodigehalli,North Zone 1,False,1,unplanned
13.0959077,77.5615672,0.20744479495268142,3,procession,Yelahanka,North Zone 2,False,0,unplanned
13.0040067,77.6628842,0.42323659305993694,0,accident,Banaswadi,Central Zone 1,False,1,unplanned
12.8973454,77.5999179,0.6346687697160884,4,construction,J.P. Nagar,South Zone 2,False,1,planned
12.9389567,77.7474633,0.28648580441640376,5,congestion,Whitefield,East Zone 1,False,0,unplanned
13.0201222,77.6747796,0.024025236593059943,2,others,Banaswadi,East Zone 2,False,0,unplanned
12.8872783,77.73818,0.1189652996845426,6,vehicle_breakdown,Whitefield,Unknown,False,0,unplanned
13.0606205,77.4622398,0.29304731861198735,4,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0246867,77.5477305,0.6243217665615142,5,vehicle_breakdown,Yeshwanthpura,West Zone 1,False,1,unplanned
13.1043655,77.606441,0.2797223974763407,9,procession,Yelahanka,North Zone 2,False,0,unplanned
13.0425069,77.5490278,0.342782334384858,6,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
13.1125086,77.6344939,0.4794637223974763,9,vehicle_breakdown,Chikkajala,North Zone 2,False,1,unplanned
13.1215483,77.6207367,0.5554384858044165,9,procession,Yelahanka,North Zone 2,True,0,planned
13.1339567,77.6163333,0.5461892744479496,4,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
13.0050763,77.6848426,0.28562776025236586,5,vehicle_breakdown,K.R. Pura,East Zone 2,False,0,unplanned
12.930218,77.6085546,0.15878864353312305,8,procession,Mico Layout,South Zone 2,False,0,planned
13.0261088,77.5854506,0.38709779179810727,9,vehicle_breakdown,Kodigehalli,North Zone 2,False,1,unplanned
12.9937644,77.584964,0.5878801261829654,12,vehicle_breakdown,High ground,Central Zone 2,False,1,unplanned
12.9507636,77.7000162,0.6161955835962145,9,pot_holes,HAL Old Airport,East Zone 1,False,1,unplanned
13.2128633,77.673985,0.29420820189274444,13,vehicle_breakdown,Devanahalli Airport,Unknown,False,0,unplanned
13.0097767,77.5432767,0.12381072555205049,13,others,Rajajinagar,West Zone 1,False,0,unplanned
13.070329,77.5869659,0.05854889589905362,11,others,Kodigehalli,North Zone 1,False,0,unplanned
13.0470033,77.5673414,0.6096845425867509,2,construction,Kodigehalli,North Zone 1,False,1,planned
12.9903216,77.5040465,0.6463785488958992,12,others,Kamakshipalya,West Zone 1,False,1,unplanned
12.9358469,77.6918667,0.4130410094637224,5,vehicle_breakdown,HAL Old Airport,East Zone 1,False,1,unplanned
12.9026823,77.6274041,0.3073817034700315,12,vehicle_breakdown,Madiwala,South Zone 2,False,0,unplanned
13.0486085,77.513748,0.05996214511041009,14,vehicle_breakdown,K.S. Layout,North Zone 2,False,0,unplanned
13.0326967,77.6300017,0.43429022082018925,8,vehicle_breakdown,Hennuru,North Zone 1,False,1,unplanned
12.9696624,77.7005323,0.6105930599369085,2,construction,HAL Old Airport,East Zone 1,False,1,planned
13.073843,77.6515753,0.39379179810725556,2,construction,Hennuru,Unknown,False,0,unplanned
13.0376683,77.5418217,0.4330788643533123,19,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
13.0376741,77.5418027,0.5345299684542587,19,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
13.0224983,77.7139583,0.11699684542586751,19,vehicle_breakdown,K.R. Pura,East Zone 2,False,0,unplanned
12.91014918,77.48015468,0.4881955835962145,2,vehicle_breakdown,Kengeri,Unknown,False,1,unplanned
12.979765,77.5819083,0.30965299684542585,3,vehicle_breakdown,High ground,Unknown,False,0,unplanned
12.9794184,77.582,0.28189274447949525,3,vehicle_breakdown,Upparpet,Unknown,False,0,unplanned
12.9735596,77.6988105,0.34762776025236586,8,vehicle_breakdown,Mahadevapura,East Zone 1,False,1,unplanned
13.0162148,77.70938,0.04219558359621451,3,pot_holes,K.R. Pura,Unknown,False,0,unplanned
12.9562685,77.7086674,0.5355899053627761,0,vehicle_breakdown,HAL Old Airport,East Zone 1,False,1,unplanned
12.9767555,77.7544836,0.11871293375394322,9,vehicle_breakdown,Whitefield,East Zone 1,False,0,unplanned
13.0500898,77.5929033,0.4558422712933754,7,vehicle_breakdown,Kodigehalli,North Zone 1,False,1,unplanned
13.0327735,77.6300544,0.44347634069400627,8,vehicle_breakdown,Hennuru,North Zone 1,False,1,unplanned
13.0042028,77.5838495,0.3861892744479495,9,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.0414829,77.5470215,0.5036403785488959,1,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
12.9562685,77.7086674,0.5355394321766562,0,vehicle_breakdown,HAL Old Airport,East Zone 1,False,1,unplanned
12.969397,77.7006524,0.6111482649842271,2,construction,HAL Old Airport,East Zone 1,False,1,planned
12.9971825,77.6688042,0.5909085173501578,1,vehicle_breakdown,Banaswadi,East Zone 2,False,1,unplanned
13.0241939,77.585128,0.48299684542586746,2,vehicle_breakdown,R.T. Nagar,Unknown,False,1,unplanned
13.052577,77.4868672,0.16752050473186123,3,accident,No Police Station,Unknown,False,0,unplanned
13.016163,77.7093247,0.029930599369085178,5,road_conditions,K.R. Pura,Unknown,False,0,unplanned
12.9977135,77.6702573,0.5645615141955835,3,vehicle_breakdown,Banaswadi,East Zone 2,False,1,unplanned
13.0344236,77.6284747,0.6463785488958992,0,road_conditions,K.G. Halli,North Zone 1,False,1,unplanned
13.0323233,77.6300948,0.5669842271293376,8,vehicle_breakdown,Hennuru,North Zone 1,False,1,unplanned
12.9939167,77.6630384,0.6063596214511041,10,public_event,Banaswadi,Central Zone 1,True,1,planned
13.0490952,77.4966057,0.24580441640378553,7,vehicle_breakdown,Chikkabanavara,West Zone 1,False,0,unplanned
12.8974311,77.5714977,0.20103470031545742,4,vehicle_breakdown,J.P. Nagar,Unknown,False,0,unplanned
13.0393834,77.6414713,0.6059495268138801,1,construction,Hennuru,North Zone 1,False,1,unplanned
12.954928,77.6791533,0.6463785488958992,3,others,HAL Old Airport,East Zone 2,False,1,unplanned
12.94423,77.4947781,0.1264858044164038,10,vehicle_breakdown,Jnanabharathi,West Zone 1,False,0,unplanned
13.0225731,77.5845867,0.36811987381703465,8,others,Sadashivanagar,Unknown,False,1,unplanned
12.969499,77.7006104,0.6100378548895898,2,construction,HAL Old Airport,East Zone 1,False,1,planned
13.0492013,77.4964351,0.2777034700315457,1,vehicle_breakdown,Chikkabanavara,West Zone 1,False,0,unplanned
12.9864648,77.489907,0.43328075709779174,10,procession,Kamakshipalya,West Zone 1,False,1,unplanned
13.0501183,77.4948359,0.29748895899053623,5,vehicle_breakdown,Chikkabanavara,West Zone 1,False,0,unplanned
13.0499912,77.5930294,0.4742649842271293,4,vehicle_breakdown,Kodigehalli,North Zone 1,False,1,unplanned
13.1106622,77.6040613,0.41177917981072554,9,vehicle_breakdown,Yelahanka,Unknown,False,1,unplanned
13.0463398,77.7503866,0.2586750788643533,12,vehicle_breakdown,K.R. Pura,Unknown,False,0,unplanned
12.9862217,77.4882004,0.39379179810725556,12,others,Kamakshipalya,West Zone 1,False,0,unplanned
13.0032385,77.5839711,0.5855078864353312,13,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.0002741,77.5840717,0.41394952681388014,13,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
13.1024142,77.6287664,0.1733249211356467,6,accident,Hennuru,North Zone 2,False,0,unplanned
12.96286699,77.57750887,0.597217665615142,6,accident,City Market,Unknown,False,1,unplanned
12.994191,77.7000949,0.011962145110410095,10,pot_holes,Mahadevapura,Unknown,False,0,unplanned
13.1024223,77.6288436,0.17776656151419562,6,accident,Hennuru,North Zone 2,False,0,unplanned
13.034194,77.5884779,0.46790536277602524,13,vehicle_breakdown,Kodigehalli,North Zone 2,False,1,unplanned
12.9924865,77.5856418,0.4755772870662461,11,vehicle_breakdown,High ground,Central Zone 2,False,1,unplanned
13.1024827,77.628766,0.16363406940063094,6,accident,Hennuru,North Zone 2,False,0,unplanned
13.0756489,77.4354161,0.18942586750788645,14,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0254035,77.5854616,0.506416403785489,14,vehicle_breakdown,R.T. Nagar,North Zone 2,False,1,unplanned
13.0246963,77.5470577,0.3524731861198738,11,vehicle_breakdown,Yeshwanthpura,Unknown,False,1,unplanned
13.03826,77.54192,0.8162776025236593,16,vehicle_breakdown,Jalahalli,North Zone 2,True,1,unplanned
13.0431929,77.5519516,0.4419116719242902,5,vehicle_breakdown,Jalahalli,North Zone 2,False,1,unplanned
13.05798714,77.48459809,0.0022208201892744486,10,water_logging,No Police Station,Unknown,False,0,unplanned
13.0554898,77.6467757,0.020694006309148267,1,construction,Hennuru,East Zone 2,False,0,unplanned
13.0556221,77.6471416,0.7038548895899054,1,construction,Hennuru,East Zone 2,True,0,planned
13.0591045,77.464677,0.2016908517350158,5,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0493509,77.5936933,0.587274447949527,11,vehicle_breakdown,Hebbala,North Zone 1,False,1,unplanned
13.0073731,77.5838704,0.6463785488958992,17,others,Sadashivanagar,West Zone 2,False,1,unplanned
13.016195,77.7093283,0.1372870662460568,1,vehicle_breakdown,K.R. Pura,East Zone 2,False,0,unplanned
12.8410641,77.6494242,0.1405678233438486,1,accident,Electronic City,Unknown,False,0,unplanned
13.0188348,77.5402295,0.39379179810725556,2,road_conditions,Rajajinagar,West Zone 1,False,0,unplanned
12.92258587,77.62260184,0.5755646687697162,1,vehicle_breakdown,Madiwala,South Zone 2,False,1,unplanned
12.9998347,77.6757072,0.4651798107255521,1,vehicle_breakdown,Banaswadi,East Zone 2,False,1,unplanned
13.0003726,77.7576414,0.09791798107255521,9,water_logging,Mahadevapura,East Zone 2,False,0,unplanned
13.0024033,77.5256032,0.3095520504731861,7,vehicle_breakdown,Rajajinagar,West Zone 1,False,0,unplanned
13.0760149,77.4346063,0.2879495268138801,8,vehicle_breakdown,No Police Station,Unknown,False,0,unplanned
13.0416266,77.5477991,0.31996845425867504,7,others,Jalahalli,North Zone 2,False,1,unplanned
12.994925,77.5850856,0.46381703470031543,10,vehicle_breakdown,High ground,Central Zone 2,False,1,unplanned
13.049128,77.4958286,0.09827129337539432,13,vehicle_breakdown,Peenya,West Zone 1,False,0,unplanned
13.03389458,77.64943229,0.39379179810725556,10,pot_holes,Hennuru,East Zone 2,False,1,unplanned
12.99172696,77.63363568,0.39379179810725556,10,road_conditions,Pulikeshinagar(F.Town),Central Zone 1,False,0,unplanned
13.056078,77.6329093,0.3773059936908517,10,vehicle_breakdown,Hennuru,North Zone 1,False,1,unplanned
13.0871167,77.5950933,0.37023974763406936,10,vehicle_breakdown,Yelahanka,North Zone 1,False,1,unplanned
13.0033533,77.5838033,0.4468580441640378,11,vehicle_breakdown,Sadashivanagar,West Zone 2,False,1,unplanned
12.96309,77.748285,0.11311041009463725,9,vehicle_breakdown,Whitefield,East Zone 1,False,0,unplanned
13.0415774,77.5471055,0.40011987381703473,11,others,Jalahalli,North Zone 2,False,1,unplanned
